dimension_1,dimension_2,dimension_3,dimension_4,dimension_5,dimension_6,dimension_7,dimension_8,dimension_9,dimension_10,dimension_11,dimension_12,dimension_13,dimension_14,dimension_15,dimension_16,dimension_17,dimension_18,dimension_19,dimension_20
23,6,42,79,73,39,92,87,39,90,18,61,47,66,83,74,0,3,29,42
63,61,87,57,17,32,23,74,20,59,74,80,75,82,60,10,84,12,96,61
61,88,5,21,95,28,70,30,29,79,3,3,32,44,29,26,78,22,36,72
23,91,1,52,71,81,71,28,98,84,27,63,56,55,51,24,7,47,16,1
61,89,19,41,27,94,95,6,30,81,77,45,25,50,73,67,45,62,94,41
21,11,90,65,60,56,14,85,68,23,72,99,56,21,27,82,62,36,79,38
75,47,4,69,97,42,22,58,26,14,21,39,20,3,69,62,44,93,50,36
32,74,70,35,20,66,29,76,87,39,68,80,76,5,18,69,52,53,83,85
21,99,77,86,21,56,22,26,22,13,67,68,70,77,59,11,75,68,24,2
85,33,53,10,42,4,18,89,66,72,94,97,8,100,53,50,27,81,45,25
18,19,58,11,55,80,94,88,92,93,73,24,31,34,47,14,32,38,53,78
92,40,39,85,10,74,19,99,80,49,25,68,30,3,15,56,91,79,56,14
0,29,88,69,67,8,12,8,5,27,35,72,22,41,92,25,77,12,6,51
97,54,49,7,49,7,12,74,40,30,79,78,6,26,26,93,22,3,63,75
54,56,73,6,65,75,43,81,60,2,48,41,24,97,79,86,98,4,10,27
34,56,4,63,3,0,82,25,30,85,54,23,58,20,95,81,59,43,17,44
95,49,37,79,45,31,82,1,10,95,43,34,37,46,77,24,42,75,25,47
51,18,61,60,54,49,39,62,97,90,59,40,77,18,18,13,89,15,66,9
37,24,73,39,10,95,41,46,24,65,30,15,76,89,47,88,28,89,73,28
40,38,80,52,83,34,78,54,11,92,72,9,100,94,65,84,90,24,79,31
46,9,5,18,40,35,24,91,83,58,67,87,94,27,80,50,84,96,22,33
90,70,50,70,16,99,18,69,12,45,43,92,34,5,58,66,72,73,43,19
64,51,69,82,100,91,24,88,91,37,58,7,24,62,18,44,68,34,74,96
43,69,16,38,38,89,86,7,14,10,83,29,80,19,92,31,24,7,9,23
97,76,30,41,97,77,62,16,80,44,1,52,17,22,35,94,77,46,78,76
77,53,46,70,15,31,33,32,31,100,90,79,67,60,34,86,62,49,77,48
41,0,14,1,44,2,65,69,82,68,69,67,75,77,40,18,61,88,74,91
71,12,93,74,17,86,58,2,22,60,75,92,91,54,45,50,41,27,2,31
86,74,52,74,28,34,77,41,88,2,91,26,55,67,86,34,31,35,4,7
65,87,47,74,54,44,36,100,35,27,9,4,84,4,22,7,84,49,62,16
15,25,71,99,30,27,74,24,26,20,9,5,7,51,68,33,36,95,80,96
79,81,74,89,28,42,34,36,29,90,56,28,95,0,67,71,49,11,58,96
25,64,44,32,61,49,36,46,38,10,19,69,39,100,9,19,26,66,23,84
8,1,50,84,73,29,9,75,26,27,32,78,45,4,14,88,36,54,62,41
87,37,62,56,67,98,19,78,46,67,27,10,26,100,37,89,80,23,67,67
23,33,0,72,89,10,3,89,11,13,32,34,21,30,87,63,41,78,46,15
79,86,11,85,57,35,53,28,39,45,48,37,2,27,3,6,61,55,83,31
2,67,41,0,7,61,8,43,66,21,76,31,57,40,28,31,10,82,69,20
37,94,17,12,97,91,87,85,71,36,66,73,56,15,57,56,59,42,58,96
69,20,91,74,79,98,87,75,43,25,30,60,55,88,71,43,43,2,95,11
51,19,85,87,62,63,62,45,60,53,8,16,86,22,32,98,80,85,69,85
67,81,50,52,3,24,83,24,4,83,45,24,47,20,1,28,76,7,16,53
29,80,73,27,60,6,20,77,9,42,13,15,12,35,93,50,54,76,65,17
60,63,93,70,42,19,22,58,56,76,78,5,68,79,15,13,68,17,4,73
55,72,93,82,21,67,51,86,96,29,87,46,13,38,31,23,99,44,99,12
69,87,17,11,52,58,69,64,88,85,9,94,88,13,33,15,79,85,93,58
28,61,4,44,32,45,59,83,87,85,29,30,59,11,49,55,38,55,68,91
44,15,85,92,86,78,84,100,23,58,93,32,63,60,84,42,72,51,71,87
11,38,71,54,77,33,10,41,82,82,49,55,84,33,27,90,48,86,92,8
71,68,77,64,35,77,34,80,10,49,22,64,83,88,72,79,73,28,81,33
25,46,0,42,54,7,72,37,29,21,98,49,20,39,82,21,83,18,65,64
76,21,51,8,6,51,1,87,76,99,22,74,42,25,57,60,52,67,69,67
84,93,53,33,8,76,29,0,66,5,35,18,68,50,37,88,94,77,43,9
61,23,80,13,56,83,79,31,21,31,36,87,96,79,72,8,56,36,19,77
55,14,37,34,18,31,11,59,72,90,57,14,100,74,45,27,9,15,22,58
21,47,5,3,80,5,49,49,48,41,18,56,55,2,75,13,66,97,52,20
53,34,27,28,75,99,65,66,27,70,74,9,70,30,1,91,51,70,87,30
69,100,89,31,70,96,19,13,99,47,23,67,45,7,67,85,100,35,15,76
20,49,91,57,11,57,70,17,20,40,46,88,78,80,30,33,49,61,66,33
70,66,52,93,91,93,23,68,49,4,5,36,45,46,59,43,38,21,12,67
2,99,47,79,100,12,85,44,69,7,98,11,75,25,26,86,20,59,71,34
24,38,52,94,37,77,1,2,17,34,0,2,32,64,33,42,35,75,42,70
13,25,68,4,98,67,86,33,45,79,47,12,6,3,23,22,32,73,48,5
69,41,55,60,58,4,9,70,34,18,12,85,73,63,85,52,83,29,96,86
36,32,54,20,37,15,65,85,79,14,6,60,88,22,100,36,2,71,14,98
32,52,74,2,34,26,12,5,94,30,76,53,54,83,32,30,57,35,84,62
13,82,96,61,29,10,22,83,20,64,40,53,8,57,60,44,68,98,43,87
85,21,53,84,93,32,65,86,84,95,0,44,2,57,20,35,96,30,27,41
19,74,19,34,64,52,79,16,27,70,96,72,62,87,94,10,75,23,63,1
22,32,35,12,96,25,32,62,67,68,93,52,81,15,6,1,35,16,28,95
25,58,27,22,54,45,43,57,52,48,46,21,52,9,3,56,66,82,23,69
37,36,93,26,39,83,59,40,75,73,69,75,80,43,79,1,85,27,46,57
50,24,22,81,94,94,66,55,80,85,80,40,33,72,44,43,83,76,97,16
12,47,16,70,23,72,38,96,40,89,98,78,12,94,92,75,72,30,48,70
34,18,49,72,48,90,92,87,2,79,44,97,35,46,60,69,70,97,79,85
2,31,38,67,91,96,26,77,63,31,9,54,97,28,47,0,12,40,20,80
15,43,77,12,20,27,89,50,79,50,95,14,73,94,14,24,71,53,76,87
73,11,56,94,49,31,31,66,60,98,78,69,36,60,22,69,70,17,85,41
76,39,69,15,4,93,64,83,34,63,30,36,24,59,36,98,78,94,35,46
90,94,74,77,17,56,73,76,33,9,22,68,10,76,81,35,20,17,44,34
45,96,49,8,73,40,83,59,43,79,71,4,33,85,41,100,67,96,47,49
88,52,22,53,37,53,33,92,71,59,41,75,80,67,11,77,59,35,58,45
44,85,75,76,60,53,39,59,52,84,64,37,76,76,65,93,3,76,39,94
69,51,5,40,77,77,94,99,31,24,86,53,68,71,12,8,56,21,84,25
3,49,91,16,82,23,62,67,61,42,0,39,26,42,27,51,37,77,23,42
47,52,87,87,91,68,6,8,25,1,46,97,42,19,97,54,59,50,34,73
17,32,96,10,95,56,82,43,8,76,50,72,62,8,89,47,10,72,22,27
18,51,51,66,79,95,30,86,100,83,82,65,48,19,59,76,47,78,29,92
9,24,72,53,3,69,18,60,28,52,61,3,96,78,93,93,16,79,61,87
87,84,85,63,12,98,77,39,4,54,19,7,95,14,66,92,5,79,35,92
91,64,26,12,43,45,95,100,81,6,44,82,64,57,25,68,39,51,34,36
99,59,77,64,9,25,89,38,80,44,79,53,93,98,78,17,13,25,90,31
45,65,28,96,28,10,4,13,77,36,17,14,17,89,76,44,24,20,44,57
91,50,54,73,96,16,4,50,23,59,88,5,30,80,23,21,26,1,36,18
72,25,91,19,59,17,35,13,25,11,43,31,61,0,96,24,32,24,72,8
18,29,10,67,96,42,5,76,36,47,43,87,91,86,27,15,83,26,67,28
7,74,44,46,63,77,82,51,53,94,82,21,77,95,1,9,22,64,15,61
44,3,33,0,12,13,84,51,48,54,82,42,70,68,21,39,28,48,38,30
40,84,31,74,7,14,98,69,33,8,94,74,67,28,82,42,14,6,94,60
4,61,74,61,54,22,67,52,73,81,23,37,12,11,62,17,81,11,88,56
45,11,23,42,33,28,47,49,17,77,21,20,83,56,44,16,71,20,12,30
99,30,95,43,45,77,23,48,1,86,43,90,84,35,81,0,29,14,31,12
18,57,64,37,76,64,16,85,0,54,0,58,14,9,11,42,99,85,60,82
79,41,22,32,73,26,67,12,49,18,52,94,53,53,65,69,29,62,56,96
84,95,14,47,100,81,29,31,17,59,38,97,88,21,58,15,58,23,44,16
98,63,71,76,75,70,41,86,75,81,69,15,32,41,58,77,48,39,99,73
55,35,81,91,4,84,65,87,75,74,70,67,29,0,10,84,98,89,32,90
77,14,8,95,22,70,27,28,43,60,23,85,95,87,48,82,78,32,74,87
85,84,44,42,57,86,36,55,67,54,33,19,100,21,57,56,20,35,96,67
17,71,88,17,8,79,12,68,93,98,91,10,22,66,63,48,52,62,70,56
48,95,64,91,56,16,41,22,54,26,15,58,70,80,98,12,64,98,18,5
40,43,3,35,71,32,94,43,75,49,43,30,74,53,94,98,74,68,81,100
52,67,41,44,16,73,76,55,99,76,28,65,45,77,31,43,68,98,32,39
23,18,61,66,86,100,13,20,21,90,54,67,81,57,70,54,57,1,68,18
72,37,33,100,94,72,44,43,17,28,34,97,90,98,51,50,46,7,23,37
25,99,70,6,54,47,9,56,81,32,43,49,36,10,80,63,31,11,13,8
27,84,0,37,15,81,93,73,42,0,100,48,38,20,59,10,25,61,87,31
72,10,42,27,69,55,87,29,91,69,82,3,89,78,56,74,70,52,56,93
86,70,67,99,61,65,86,13,89,59,3,42,42,10,82,61,94,49,68,78
17,7,31,31,10,18,51,1,53,92,7,19,73,24,55,51,32,2,18,65
95,39,1,83,15,43,10,1,23,97,56,93,30,37,68,50,79,54,55,74
76,73,35,63,39,86,85,55,38,89,6,92,35,26,51,96,20,82,82,5
88,87,7,87,23,25,98,70,72,75,32,1,45,88,3,50,44,60,34,61
90,3,81,95,3,75,17,5,55,27,33,97,47,37,15,56,67,29,1,72
38,50,37,74,1,32,12,1,55,86,22,33,28,0,88,12,48,64,98,56
79,60,74,51,11,64,18,80,68,68,68,38,79,24,96,77,66,86,44,75
96,74,83,68,95,5,21,50,26,50,58,45,26,73,18,62,76,60,61,87
36,41,85,76,34,61,4,98,19,40,19,23,93,94,83,32,76,66,45,8
48,55,93,36,10,60,32,59,18,39,39,4,89,87,63,99,81,87,47,5
57,49,65,56,74,16,47,45,45,73,68,5,4,48,7,76,30,40,50,31
63,76,48,89,50,65,72,13,87,1,39,55,38,60,95,65,2,25,100,98
43,18,91,46,70,38,7,13,78,51,82,29,55,58,17,83,56,47,69,81
5,84,33,93,47,63,31,19,45,58,13,37,75,67,26,26,69,48,35,9
60,99,19,94,30,26,71,36,74,82,100,54,40,31,62,15,79,70,27,34
73,25,17,54,7,41,44,2,9,56,12,61,53,78,53,87,85,94,11,86
34,5,16,53,59,15,94,68,52,8,95,75,86,90,17,17,57,60,67,2
86,12,30,5,43,24,28,96,66,79,63,3,48,16,38,35,24,80,5,38
48,7,67,10,55,43,60,73,91,38,98,31,24,15,4,68,41,86,54,87
11,43,92,74,57,89,11,24,100,99,51,70,78,85,60,49,83,89,23,0
91,52,71,77,77,72,54,68,66,40,56,70,96,54,30,39,28,31,0,10
25,75,95,21,80,41,40,71,35,5,50,82,69,17,64,55,61,50,83,31
43,43,18,13,25,81,5,97,74,38,16,20,53,20,18,45,81,92,37,80
3,3,24,71,100,89,16,29,37,9,90,67,39,6,74,35,9,18,17,54
12,99,18,21,82,79,27,48,83,70,29,94,17,49,100,6,77,6,3,3
19,31,7,42,90,40,6,5,24,30,39,91,41,4,93,65,13,58,50,58
41,3,8,63,73,89,60,16,41,64,89,45,22,1,56,9,30,17,23,57
93,45,77,21,78,39,37,77,40,30,66,69,51,46,0,48,30,90,23,20
14,19,96,12,71,94,72,17,89,63,32,84,1,99,54,25,13,3,59,1
79,50,2,41,16,57,48,18,98,10,39,88,88,75,45,40,45,66,68,31
47,20,93,80,72,88,23,84,82,46,99,0,96,11,2,47,59,16,51,58
68,69,94,9,29,55,62,25,15,17,45,59,24,8,15,68,0,60,21,87
1,43,86,20,4,40,57,72,34,93,19,28,33,16,96,88,67,4,51,57
29,37,61,25,13,10,41,75,88,42,49,11,2,8,75,80,66,22,65,34
10,6,40,19,7,6,41,47,42,64,73,46,69,20,40,98,68,35,45,90
97,36,12,36,76,19,4,14,57,40,70,34,28,44,47,3,21,15,21,43
9,43,34,96,24,64,66,100,96,29,84,43,83,53,11,81,11,11,95,19
2,67,23,80,29,69,81,20,55,51,57,53,36,55,14,25,58,95,76,19
47,3,41,79,77,95,40,98,77,60,66,66,58,34,67,6,64,37,51,73
64,10,89,37,43,48,61,11,97,49,17,10,51,27,7,34,31,28,85,22
34,95,48,89,3,67,89,11,89,52,11,91,30,68,75,60,0,42,10,92
29,0,14,98,13,12,85,42,10,77,83,87,91,100,65,30,68,78,82,5
57,30,70,31,68,68,98,30,61,46,2,42,77,3,0,87,18,8,24,84
96,14,5,29,17,64,40,47,47,64,21,93,33,13,62,40,14,91,73,76
37,30,8,46,39,34,53,6,60,6,16,21,52,60,19,75,40,70,55,14
38,84,92,19,32,10,57,92,34,11,3,82,48,23,54,55,88,94,98,74
59,88,69,64,81,55,100,36,10,3,21,61,63,18,47,77,39,56,74,18
28,68,15,33,36,48,8,83,65,61,76,5,62,8,49,22,79,42,55,34
87,34,44,39,95,9,23,88,66,89,17,49,23,92,66,71,77,79,95,10
28,11,50,6,74,69,29,71,79,42,11,9,25,78,56,64,52,97,64,60
64,15,35,65,37,18,26,43,3,44,44,60,41,33,27,44,60,64,5,2
73,53,49,21,28,13,75,61,37,78,81,43,97,8,82,19,79,51,68,28
83,5,75,29,33,50,6,6,86,12,53,99,60,19,31,19,10,79,13,17
46,42,72,65,55,86,83,44,14,8,88,56,72,92,28,44,59,27,55,100
56,22,9,11,3,95,56,91,13,18,24,75,39,75,8,10,38,9,32,95
41,55,91,17,9,32,58,17,38,100,55,23,62,76,12,12,29,94,91,8
9,42,61,73,2,2,93,55,4,72,6,44,73,92,50,2,75,6,39,100
59,0,28,72,52,75,23,100,5,24,27,95,55,7,90,94,46,28,62,46
38,58,18,87,75,94,85,93,40,58,17,54,4,33,29,97,65,61,68,62
89,86,45,32,5,7,19,58,91,46,42,69,49,50,36,84,0,0,64,42
47,20,84,68,79,63,46,65,53,14,42,77,38,18,65,83,83,54,18,36
23,20,82,81,60,68,38,93,26,53,21,98,13,30,66,100,83,92,85,1
76,34,68,5,9,85,8,32,67,31,50,77,93,12,67,6,94,43,56,67
89,46,60,20,58,84,32,7,82,0,95,24,97,98,41,28,84,2,79,59
51,43,91,11,48,7,63,68,92,85,77,56,69,16,85,86,76,63,84,62
7,6,48,23,99,39,11,68,98,68,47,47,78,77,89,50,26,28,33,9
86,8,42,72,63,13,17,27,95,6,51,82,42,19,58,75,42,44,21,88
82,12,3,19,0,92,46,2,75,57,19,100,69,1,9,11,100,13,42,64
82,83,27,8,29,81,41,78,1,0,51,62,32,67,75,75,30,44,69,26
69,86,50,40,77,34,42,100,85,92,79,2,65,47,67,39,21,18,7,42
51,57,24,35,29,92,5,64,95,70,86,26,85,43,71,17,13,37,72,38
80,16,12,18,96,7,69,76,62,40,96,69,56,13,74,28,19,98,99,99
84,19,46,41,12,24,85,13,49,68,88,4,22,75,92,61,47,66,62,17
25,1,86,70,60,95,42,67,48,99,78,45,31,96,78,86,65,45,96,31
40,80,15,87,33,64,50,9,85,61,37,16,19,41,22,1,0,3,41,2
16,25,94,41,6,9,81,49,52,44,9,68,84,62,19,69,40,42,18,71
28,73,67,74,79,90,39,35,62,7,81,11,30,38,33,25,93,60,37,79
70,29,74,17,43,84,66,17,21,74,77,53,43,8,29,42,50,50,1,79
79,18,39,53,27,10,15,28,29,82,2,22,56,12,5,57,81,8,80,51
64,74,97,0,27,38,12,82,45,2,15,90,86,67,47,100,70,47,42,42
57,99,84,23,81,37,11,63,94,95,65,92,96,11,83,29,57,61,59,96
69,25,35,23,8,38,94,98,27,60,2,50,83,85,59,21,56,49,63,40
23,76,58,67,94,81,86,25,57,41,58,4,91,20,3,54,8,54,65,52
98,21,77,61,56,40,56,3,43,82,59,39,100,47,12,6,53,66,89,99
2,76,78,42,29,39,32,60,70,61,8,38,82,97,72,1,34,86,12,0
55,74,2,56,48,70,67,36,78,94,57,36,77,7,4,41,2,100,9,79
97,11,8,7,79,54,21,62,22,85,18,39,96,34,64,13,48,49,23,98
47,52,11,87,30,5,62,6,45,59,5,37,27,92,88,35,77,68,34,89
95,17,16,56,43,20,74,28,5,61,5,93,26,49,71,52,35,32,86,45
48,46,32,65,74,80,52,46,55,57,92,7,37,74,84,62,93,39,34,23
98,13,28,48,31,50,7,79,1,55,70,2,41,85,32,100,100,38,51,77
73,81,56,81,94,50,18,2,1,40,75,40,98,1,37,38,6,3,20,33
4,78,88,16,30,84,11,68,48,56,69,61,1,23,48,25,79,28,69,100
75,63,25,82,58,59,70,1,54,83,61,27,68,23,10,54,11,47,23,94
60,81,52,65,83,60,69,16,50,44,78,56,23,28,78,49,37,69,99,9
87,37,36,30,58,27,33,87,31,42,57,42,39,32,32,71,0,68,92,10
39,53,80,15,73,26,58,64,88,49,74,45,45,96,43,70,27,25,24,100
80,50,95,70,2,75,9,72,53,87,95,82,63,23,3,77,16,43,65,39
61,40,73,1,54,39,49,92,5,94,23,93,48,48,12,87,43,84,32,11
50,22,27,41,8,62,89,48,84,67,32,100,72,61,35,77,21,6,71,49
5,80,100,10,58,71,47,17,70,53,98,7,15,28,54,40,66,37,62,1
97,77,35,93,97,59,32,18,61,87,49,14,25,26,47,94,27,29,11,64
2,29,69,47,83,82,74,31,48,47,68,1,1,1,6,54,62,20,24,99
98,1,97,34,11,57,58,73,25,40,67,13,56,14,50,43,74,39,60,61
22,29,40,58,50,24,77,31,57,20,25,83,9,23,74,87,83,7,80,79
41,99,58,94,56,8,47,98,30,100,5,95,46,81,47,38,43,88,26,78
53,26,38,91,24,94,38,38,15,33,5,87,15,26,26,55,63,91,62,90
31,25,36,91,42,7,59,13,8,26,41,60,89,39,57,89,34,17,63,88
82,9,55,36,8,11,88,12,88,85,45,24,14,98,22,6,39,36,38,36
84,19,21,19,79,30,89,4,50,97,10,30,87,59,54,91,54,63,63,22
61,69,20,79,9,65,24,58,15,98,7,87,16,38,46,57,45,68,56,88
96,45,5,27,91,52,65,34,94,70,13,83,97,33,40,76,28,63,87,72
70,72,47,82,41,82,55,36,58,39,42,40,16,3,15,22,24,87,84,65
34,38,90,4,19,99,79,47,55,8,0,71,75,97,55,15,42,89,31,21
4,51,88,9,14,89,76,56,75,28,72,39,84,95,29,11,48,84,63,3
51,48,29,71,28,60,66,72,71,91,64,98,50,59,72,11,34,35,72,31
65,67,16,8,31,27,1,96,7,33,46,19,57,31,67,29,13,39,9,79
69,55,13,96,60,69,27,74,78,68,74,34,34,68,33,96,69,8,26,11
93,39,19,34,57,67,48,29,79,3,3,4,43,90,99,74,51,75,97,0
57,29,97,93,71,22,51,37,23,28,51,75,74,92,84,3,4,0,34,68
35,4,91,8,35,56,30,99,56,60,94,73,6,2,66,18,52,48,57,52
48,58,13,9,16,28,39,36,44,17,53,14,23,86,75,46,9,3,22,40
55,3,91,41,12,99,90,76,28,74,84,84,2,18,38,37,32,8,41,16
15,81,63,83,54,81,62,28,82,27,86,19,50,15,36,75,25,37,60,42
72,74,43,77,53,69,28,21,59,31,46,100,14,83,31,55,38,18,68,84
79,34,83,86,5,87,67,66,55,17,3,43,54,36,46,61,15,54,86,73
84,79,15,82,42,89,63,23,38,88,86,79,99,5,18,72,39,10,40,69
68,74,32,54,93,89,54,83,31,32,20,6,72,92,53,79,86,13,85,85
68,28,48,51,23,80,70,77,53,41,10,83,95,88,7,33,17,80,20,5
37,12,12,94,15,13,53,41,92,39,10,54,0,59,15,0,59,11,1,29
48,8,62,25,2,79,0,39,35,85,45,57,100,36,28,70,3,65,95,74
98,23,43,18,28,81,21,34,74,95,11,93,94,46,55,54,31,85,28,17
78,13,57,48,32,84,20,78,78,72,30,75,19,83,22,86,64,69,64,53
39,97,67,21,0,55,75,23,69,3,29,4,24,57,32,0,2,86,47,8
99,22,43,78,27,89,73,61,40,56,74,77,70,57,9,98,58,46,46,86
41,70,27,71,41,77,77,89,32,56,94,39,73,6,57,14,3,72,20,57
37,82,11,33,51,25,18,77,16,45,77,98,1,39,19,3,20,14,41,21
19,2,26,67,9,100,61,49,79,18,49,50,59,21,20,92,65,11,8,25
5,36,32,82,69,51,37,10,42,5,3,2,0,91,61,73,45,8,27,84
22,4,82,43,41,93,56,44,64,34,61,88,5,65,75,26,96,22,45,93
63,53,59,30,64,64,61,27,38,55,52,2,41,27,92,44,34,84,17,79
96,44,27,30,78,91,83,95,9,76,65,50,55,44,1,66,32,37,42,69
33,30,2,90,1,77,48,4,19,97,44,24,51,91,89,94,76,55,6,74
38,33,62,8,68,16,38,65,70,96,22,54,100,27,10,84,94,33,84,3
46,47,100,73,35,62,44,58,8,20,19,47,96,53,67,96,30,12,77,71
78,7,3,56,36,82,96,34,50,52,68,6,2,16,38,16,29,64,92,100
37,100,6,17,90,71,96,92,97,5,100,54,21,33,79,99,65,45,31,64
77,10,16,82,30,67,0,33,74,40,38,47,40,14,45,9,73,91,48,94
20,62,0,19,84,93,31,25,28,56,93,3,68,44,10,0,98,73,19,26
53,15,4,68,37,13,63,30,41,24,42,52,56,0,91,16,36,95,17,51
83,68,21,91,69,26,81,25,36,80,1,0,98,2,82,7,34,37,43,25
72,57,9,29,39,85,46,71,15,34,75,47,31,0,84,27,18,22,42,92
14,22,29,4,6,72,53,57,0,26,100,26,15,55,33,40,80,5,67,51
83,41,5,20,96,97,73,39,74,87,99,94,63,23,36,88,59,29,9,10
47,95,97,80,67,17,31,95,43,54,49,75,79,82,7,30,21,80,72,48
53,27,80,87,97,8,5,87,42,56,43,33,29,95,80,16,47,57,91,73
3,2,70,15,68,9,5,33,12,91,37,46,14,25,44,32,84,71,93,87
77,4,51,15,71,47,63,44,14,74,13,99,64,21,17,95,19,85,38,26
80,55,54,78,72,18,12,96,90,1,4,92,29,56,52,32,2,33,16,25
66,5,55,14,74,83,92,9,60,30,42,74,18,83,100,0,33,79,93,36
46,13,91,74,13,100,78,53,15,82,3,66,35,45,18,29,72,24,16,60
49,18,42,20,53,65,35,9,12,23,29,44,79,37,51,5,79,13,54,79
43,74,10,53,41,39,52,90,53,45,13,63,13,9,10,64,65,53,59,36
66,97,49,25,28,57,14,42,89,21,41,39,63,94,19,37,4,9,25,9
85,98,44,94,51,53,20,99,91,70,31,98,87,47,99,68,34,0,42,63
7,90,1,45,20,27,78,18,27,46,36,64,75,26,30,69,48,87,26,60
99,59,52,69,3,76,46,67,43,87,18,58,11,76,83,17,67,13,73,77
59,16,83,66,60,16,18,44,85,26,29,98,77,0,61,74,98,65,75,81
26,79,53,4,7,27,19,19,95,40,67,34,44,77,58,96,61,69,58,8
71,29,26,92,12,30,52,21,7,48,29,58,33,3,13,56,98,37,10,59
99,48,93,0,51,94,98,77,82,91,14,46,79,35,81,60,99,65,100,9
22,46,100,16,20,58,40,24,77,88,14,88,99,37,15,61,68,8,40,80
45,44,99,52,75,39,99,96,97,11,3,60,80,59,53,11,36,21,63,5
27,56,35,28,39,97,24,86,73,30,100,59,7,23,66,78,95,82,43,52
65,23,89,54,30,11,2,93,90,56,40,10,23,29,4,22,18,86,32,99
64,20,29,2,100,68,32,88,43,20,83,51,16,56,38,58,57,28,48,26
69,33,73,77,100,98,94,32,35,91,91,34,79,29,83,56,82,73,96,73
74,66,29,27,10,24,43,18,10,24,17,57,34,86,58,45,79,60,59,73
90,70,48,86,15,47,54,37,36,55,50,65,67,86,51,19,77,59,32,83
79,65,76,47,2,66,58,15,49,19,95,74,6,59,39,52,64,80,53,49
83,76,39,32,63,21,70,35,20,14,66,56,11,78,64,23,82,26,22,66
11,64,64,45,56,62,82,88,99,57,5,18,62,92,41,79,46,49,6,43
67,32,76,80,68,80,36,24,15,97,12,15,9,89,14,92,64,20,94,88
31,73,68,84,67,99,53,7,88,44,53,15,49,59,2,62,22,31,67,29
57,36,72,41,25,11,44,16,65,69,47,74,40,16,74,80,92,10,61,78
3,84,19,38,18,34,71,90,36,32,27,99,37,92,7,89,34,54,46,85
34,80,91,97,38,64,74,81,92,64,52,65,100,58,93,98,13,6,59,16
21,74,65,56,81,4,25,88,75,7,93,45,72,81,92,95,13,12,87,44
99,55,27,52,1,28,51,37,51,98,62,66,69,30,26,55,7,6,52,11
70,1,36,56,65,56,27,97,74,31,89,49,21,35,61,87,91,56,40,91
14,17,5,90,95,54,97,81,30,52,65,25,31,37,79,11,26,66,62,23
20,22,71,84,3,55,65,83,59,51,88,60,62,16,28,7,90,55,80,65
26,85,90,74,74,81,98,54,66,47,48,62,72,72,100,78,47,44,35,90
76,66,20,52,26,86,58,15,63,23,50,14,1,1,31,50,73,61,66,53
87,90,6,21,11,78,17,81,14,91,61,45,83,14,24,26,31,35,26,26
78,51,94,78,91,86,29,100,32,46,74,41,16,21,27,1,28,1,66,73
94,43,32,1,4,59,83,83,42,55,75,25,76,35,82,56,67,23,81,10
67,26,59,50,10,71,30,99,11,37,14,38,56,28,23,63,38,1,75,80
71,97,13,93,45,89,70,52,44,40,82,68,67,48,64,52,41,31,65,83
72,8,98,18,59,10,50,25,6,22,57,60,69,23,99,54,88,17,19,95
80,42,62,20,58,96,91,56,72,16,17,91,16,78,34,52,36,80,40,44
30,41,61,8,31,74,52,66,90,74,23,19,16,55,29,85,72,28,2,59
47,54,9,94,78,12,41,6,45,93,93,28,9,74,10,34,18,29,90,47
51,48,86,68,77,76,59,81,22,44,59,9,56,78,72,86,12,30,56,7
15,94,63,92,35,71,4,25,15,56,1,73,50,60,81,55,10,21,41,19
31,18,97,8,53,24,31,23,92,61,10,13,73,99,92,76,34,81,28,93
60,37,79,63,47,100,18,29,35,54,16,39,91,12,62,27,28,82,22,76
63,81,92,68,43,43,12,92,21,16,2,8,91,32,100,34,6,77,21,96
20,22,42,57,53,92,57,97,80,29,41,69,35,40,88,46,75,37,10,100
69,20,59,46,65,54,4,87,60,33,13,88,98,56,88,42,53,38,95,62
46,90,19,86,93,27,15,5,59,18,52,99,14,45,41,42,75,36,30,63
97,53,66,26,38,29,76,5,97,62,29,83,9,77,100,41,81,2,32,40
33,43,67,15,36,80,72,96,78,94,53,76,38,12,6,94,14,32,17,72
61,4,3,7,62,48,53,25,56,42,33,49,76,84,55,43,43,31,39,29
99,19,29,69,84,88,59,21,31,31,95,26,40,37,70,60,84,29,27,66
65,82,78,64,94,5,96,66,24,77,34,5,6,76,43,13,97,48,33,27
16,25,17,54,43,32,67,18,9,77,99,49,22,15,56,98,0,31,12,89
97,73,97,0,17,39,0,78,26,4,65,4,96,16,43,18,62,86,35,86
35,54,8,85,47,87,13,72,90,10,16,20,29,55,39,84,38,8,4,80
21,59,8,13,82,74,38,69,92,89,50,31,58,75,50,81,44,4,32,18
88,65,70,48,78,100,9,55,32,27,24,59,82,33,81,39,21,41,87,83
26,79,42,48,23,88,92,18,89,63,20,98,7,100,86,81,92,95,48,28
29,85,22,11,10,27,8,53,11,25,59,31,70,43,33,89,97,52,71,65
14,83,23,18,14,44,28,8,78,54,42,73,45,56,7,62,42,89,76,7
73,12,21,54,16,23,3,55,86,62,47,49,24,80,50,20,51,73,61,7
29,39,38,26,33,54,2,97,79,97,6,4,13,88,72,36,34,31,98,45
8,85,28,14,87,49,11,28,26,19,68,16,29,47,44,66,14,17,80,84
74,94,61,79,21,7,19,71,62,86,99,56,67,88,97,77,66,35,32,92
